Transaction ID,Product SKU,Product,Date,user_id,Quantity,Product Revenue
1675685276,PROD251,Studio Fix Powder Plus Foundation,20190409,2005747692,1,192.00
1675685276,PROD310,Matte Lipstick,20190409,2005747692,1,93.00
1677412978,PROD1231,Studio Fix Fluid SPF 15,20190408,2005206028,1,192.00
1677412978,PROD251,Studio Fix Powder Plus Foundation,20190408,2005206028,1,192.00
1677942292,PROD32212,Prep + Prime Fix,20190409,2018880750,1,106.00
1677942292,PROD32212,Prep + Prime Fix,20190411,2018880750,1,106.00
1677942292,PROD52964,Shape Shade Brow Tint,20190409,2018880750,1,110.00
1677942292,PROD52964,Shape Shade Brow Tint,20190411,2018880750,1,110.00
1677942292,PROD60862,Shiny Pretty Things Fix+ Party Pack,20190409,2018880750,1,115.00
1677942292,PROD60862,Shiny Pretty Things Fix+ Party Pack,20190411,2018880750,1,115.00
1679093296,PROD32553,Studio Face and Body Foundation 50 ml,20190409,2015537967,1,192.00
1679093296,PROD32553,Studio Face and Body Foundation 50 ml,20190411,2015537967,1,192.00
1679301197,PROD32212,Prep + Prime Fix,20190409,2015033935,1,106.00
